Ano,Mes,IdServicio,IdComuna,IdEstablecimiento,CodigoPrestacion,establecimiento_master,tipo_establecimiento_master,nivel_atencion_master,es_aps,sin_match_master
2023,7,10,13602,200454,02200030,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,02200030,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,02200030,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,02200030,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,02200030,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,02200030,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,02200040,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,03030102,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,03030110,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,03030120,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,03030130,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,9,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,12,10,13602,200454,03030330,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,4,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,2,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,3,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,8,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,5,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,6,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,7,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,1,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,11,10,13602,200454,03030340,Centro Comunitario de Salud Familiar Lo Chacón,Centro Comunitario de Salud Familiar (CECOSF),Primario,True,False
2023,10,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,1,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,4,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,5,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,3,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,7,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,6,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,8,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,12,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,2,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,9,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,11,10,13603,110375,02200010,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,10,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,1,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,4,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,5,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,3,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,7,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,6,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,8,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,12,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,2,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,9,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,11,10,13603,110375,02200020,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,10,10,13603,110375,02200030,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,1,10,13603,110375,02200030,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,4,10,13603,110375,02200030,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,5,10,13603,110375,02200030,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,3,10,13603,110375,02200030,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
2023,7,10,13603,110375,02200030,Centro de Salud Familiar Isla de Maipo,Centro de Salud Familiar (CESFAM),Primario,True,False
